Angle,Curvature,Velocity,Accelearation
40.56078113200993,94.47331865235282,0.002718990670130885,0.003716281726346762
16.865205021736934,48.57381989896312,0.00572781476904662,0.007511817636105649
35.60989185652064,48.42774248640829,0.003936128437334942,0.0066536110770283995
14.66809747997824,11.678469594798935,0.002469041164330168,0.0010055331970948128
49.06353964564247,0.14532286313743306,0.00020355510056866495,4.905588401622079e-06
27.040567910435005,0.08985902927688584,0.0014995499567648399,2.4626912379918743e-06
5.792315958062049,8.778171820299328,0.0009069170011272565,0.0005323895276387458
58.908412548192345,0.9542067178407903,0.002269712244358114,0.000962672538044942
43.52045551565061,16.369859216992193,0.0010385241063530508,0.0003484348065076861
22.719403458739546,3.476929113561195,0.0032889621446760306,0.0022504007326946424
24.191747593361228,64.78029703579399,0.0005883145748450107,0.000683567570777203
49.10209377105619,29.982297507531165,0.0006838752538661791,0.00039247571708819117
12.142559739913704,2.263736410299738,0.0035984103924797486,0.001014984307834382
56.5254906213928,79.1917060805699,9.576849149761701e-05,0.00014416497987105044
40.820552146047085,0.029400155784799233,0.00036346792570367026,2.438737542831125e-06
7.943903519136234,0.03854913254021023,0.0010003313982072794,2.0744249754208814e-06
65.28465883961526,0.8773099448722333,0.0034177510340400057,0.001068130164958697
26.34455584858793,2.6339428954042186,0.0045022679297151745,0.0031093955184818577
13.937059829844978,0.4091554050154042,0.0009731904630827584,6.133585397216193e-06
49.617471664057405,9.180257642608874,0.0025376107602955228,0.0019105728770140373
36.60028649495711,0.05887090874408422,0.0007380120599941088,1.0163644997918957e-05
34.82913831382044,88.50970367103275,0.0015989268664647802,0.0017683499947719675
64.92064128336308,14.572609206985215,0.0020572755799370423,0.0003567358066821321
51.00303050472841,11.076558165967738,0.0029548275087957813,0.002303152774949351
3.093594476496735,0.01704771870491393,0.0016215128562321237,8.277727442030462e-06
15.66608734461942,0.11123850855341787,0.0003492583570019195,1.151543240172624e-06
6.9977895509109675,0.5111897311141975,0.0011083325616295183,2.4981158735628717e-05
67.05598502346054,13.410482574256934,0.0005293783964759967,0.00025681371444866396
16.201538129177806,0.5262452953089573,0.0001577722109612654,2.127659254699444e-06
30.32482083049127,0.0027833097486608437,0.00020718313631436225,1.3333845892617157e-06
62.71358730559212,0.07636480729298203,0.00025421455795020167,2.231235542567033e-06
2.1047823045661644,0.02015796866337175,0.0007358509826847087,1.4843609632599526e-06
34.839289621358695,0.04007272288857617,0.0007779563192433389,3.8909166782213194e-07
48.45245854916679,0.0008067890503152996,0.000288775283412991,1.3132107257722656e-06
46.58349214923125,0.006857526012932246,0.00011047822006081706,1.2360117795884846e-06
47.10358022977967,7.390468039505537,0.002567246812430728,0.0030234281070678393
55.99783649661213,5.0056325986617685,0.002201459088387671,0.0008335472190599815
41.03216490478961,3.9732988605798827,0.0016529417040488533,0.00014748813263599177
53.94687252459506,0.20510771861742674,0.0002304054689591324,4.358468645519996e-06
46.06757247233736,0.016737718080053934,0.00041225503704538357,1.9734574445608324e-06
29.783982454810435,19.860505299931074,0.0028192903236755997,0.0031207339418809015
2.404137595901747,0.0471054243500087,0.0002858483494818845,7.956282841362449e-07
29.39293615851061,42.34373616515013,0.00014867633341866744,0.00018954783107456237
50.31264418082045,6.494928639459352,0.0019705879190104864,0.00021260832982799628
26.63306996539858,0.00477070156644218,0.0001774767530237172,1.3081991081201294e-06
34.4387105520874,86.18384722022704,0.0011685130845103244,0.0017756217984155427
5.093151308670838,0.02711008797451963,0.0006573313547329191,9.310807763192667e-07
30.504250707097423,60.501568220424815,0.005478806264881878,0.007244151833400174
28.31028161090297,0.005315696749183941,0.0005027224868256522,1.0208384808385523e-06
34.691211026654734,0.0018637828827287452,0.0009371832721438763,2.1095710085924864e-07
19.451404017829493,30.510551551841868,0.00011875139532615412,0.00014193085652115602
9.401283596036441,2.1771645950461256,0.005011678957196024,0.005791494840697575
9.89000887224727,15.138722736764032,0.001844067584890812,0.0016938791353677022
38.30330493552938,92.56766194973186,0.0048737559070413375,0.00799459897699504
6.926960599016573,0.0622765604238513,0.0008029002544553195,6.028380248085722e-06
28.185280177871025,0.0032633777692623617,0.00014772754511797894,1.2713144734996545e-06
45.77747969210209,6.731723260874207,0.002917696544979278,0.004075221477196986
34.390990487211475,0.018425519804053235,0.0006245842976851048,5.04841823576069e-07
75.91470475058793,0.5697296154090133,0.0007523765886456371,1.7463192611262557e-05
19.188365768831215,22.326493310192795,0.0023331883997929695,0.0015794016211049448
33.74390750153163,47.71076424963307,1.392858523392423e-05,2.522675559960132e-05
2.522953639137608,0.004108065107876671,0.0012107454945860198,1.5843465526564523e-06
21.092858689708475,67.07517557476231,0.0021713487389641685,0.0032684962188910026
42.35959072566499,0.003125954523800287,7.719116830495615e-05,8.818821524967732e-07
16.7776624813714,31.327203272510545,0.003231530078964988,0.0018157929665974818
9.690911543606864,0.01816495359801843,0.0003716274526202344,5.285947107841631e-07
23.597844269423536,0.8021876656108687,0.00019135670743304888,3.3014429775731746e-05
19.492587141909834,0.0031328814961399053,0.00016738075169629946,3.8312004845442536e-07
24.479431803227122,66.27859703290832,0.0016843066684536665,0.0025221510564558624
26.471813256665264,0.00773079038924387,0.0002512376282823361,7.921733074210286e-08
27.61175842618172,53.814372443550596,1.764879332833309e-05,3.3761923782508826e-05
12.553626115515842,3.780011023356344,0.0003357745154495191,0.0003293757443579161
27.37940107904523,0.02029554661463691,0.00022682827629566044,4.810144462003456e-08
23.497236429520708,77.06279293034792,0.0021000221105788434,0.003080754587220267
33.38259257458369,0.017323704128544445,9.359848759060779e-06,1.8872206206182946e-07
8.791478478685233,15.53720834295479,0.001921635060428238,0.00048784319213002864
16.121438460842846,29.018683802744977,0.0034666195910409755,0.0044984882696650075
36.17662202048528,0.0037335929646217184,2.6560092550855844e-05,3.4017767750118686e-07
68.01566777452192,0.01027039642212241,0.0004266089388075845,2.315457605777433e-07
6.440153851605708,2.704488441975501,0.0007816021711762226,0.00011531093667072204
8.574771113981704,12.4325078791677,0.0005865072762367496,0.00024224322938965468
54.53313076198761,0.021088265337655943,9.31023046342287e-05,1.716046056317462e-07
18.072752428054038,0.024460667847986853,7.931738448216274e-05,2.391399951097326e-07
41.529617944614486,0.08409266078617368,5.679172434500784e-05,4.122300045968113e-07
34.40405809333748,0.020775330358729624,0.00019450079849518223,3.337603964279905e-07
19.160209741171673,0.001520025149932695,0.001297777454106624,7.963447134459273e-07
0.6844151621702689,0.004277790811337696,0.00037056326045215563,4.834405148051464e-07
42.70347887250079,93.10200279891787,0.0033117136640339593,0.005918537501608507
16.08173962362912,32.51984758662235,0.0001580228273360633,0.0002001262557186568
49.879942837349155,0.040936218011079314,7.903885269262418e-05,2.8686452853247946e-07
18.281194729782822,0.6831633848388039,0.0011999522911806512,6.764607402753163e-05
55.09509181831292,3.9559213692851936,0.0027882832554075717,0.0003017568593548821
2.5907371142955653,2.4310321336687233,0.0007113839489028303,0.00020194973292700892
1.383383219395149,2.1960393089219976,0.006304620020778671,0.005720568461002258
22.956941253733362,35.90887137809153,0.0004551785509240622,0.000499635861782224
4.738004262218387,8.82534432226898,0.004931412662107187,0.004777463890370599
1.5018662180376579,2.2641211293317745,0.005106731059707607,0.005090732590549856
18.5643289074115,41.51182366549263,8.288325271946605e-05,0.00011538020789938424
3.123540752912775,0.003642134518492433,0.0012578392374118532,4.4723782470245954e-06
28.503993125881586,0.003847597350084728,0.00010235461530554386,2.857601848136852e-07
20.15516953103851,0.009549195170327894,0.00042477074865989204,2.157400632091704e-06
22.28076211656083,0.01856891090046244,0.0004147400005287236,1.1484334147100457e-06
8.202378608727061,0.062749603344756,0.0002746939421018513,4.3202522419553504e-07
13.107755516790917,0.08738513260023252,7.060709294466616e-06,5.074777652671438e-08
23.151978482036334,63.61512237403144,5.7463210714351256e-05,9.38282592857743e-05
9.065151532036841,11.356263271564844,0.001166474049427083,0.0005281436327301591
14.308010666741177,0.004655455353862926,0.0006261436106949528,3.829266766439302e-06
18.622418998141814,26.861812277263795,0.00022018568036862948,0.00021057018691537428
42.71542728388378,64.9634953307231,0.0007761382494453151,0.0006981557249470149
7.542943109273539,13.32704344741699,0.000852787746488456,0.0003999717117171766
18.10481514560104,0.009527517676472473,0.0005944186406791248,1.601770381869755e-06
35.93854704605113,0.0051850866604455596,0.00030710608779705876,4.147901334461766e-07
36.45917187126715,65.23414910009882,0.00032392401685572765,0.0004739610463155531
37.438451147276126,78.26382975265588,0.0005019733143384363,0.000828877839842953
42.62422399046637,67.55304676410006,3.388694657429915e-05,5.132839696506915e-05
20.808081132260497,0.0003150042315947071,0.00029650004836378937,1.8370249587237738e-06
16.26541982079029,37.74718141742726,0.0020487236201774933,0.0028680291294671235
8.371381879715242,18.047430419597873,0.00032164260382974437,0.0003418203224731344
6.41274202074954,0.09266376085559065,3.744652352176695e-05,2.8654870943173297e-07
22.33430677999399,0.004537341740402459,0.000975697744856571,1.0266094792217033e-06
34.8690669625268,59.180435994683876,2.3653278823921503e-05,4.2454478307418036e-05
18.67233803143069,0.0015130820582853067,0.00012937120337059983,1.4831276071150215e-06
11.619126735252284,11.780355764122392,0.0014443865808597093,0.0005592167341607814
24.979777188424457,52.35481846547431,0.0025316843480611816,0.0022021406082438143
20.10031790055476,34.008474072371776,0.0002049230965326058,0.0002271686330045164
18.302639762252674,35.05622107412326,0.002971673471642684,0.0018096327627875662
64.528523805507,0.25246663755417664,0.00022045178461576405,2.881589388983942e-05
28.38898362152489,0.07592474980295214,0.0002643565128470143,1.4942417708296782e-06
30.34816220631261,61.80958143784956,3.8149259568472785e-05,6.894665211675567e-05
29.45463143572321,7.37414267491634,0.0022025510781906225,0.0005552204981888376
13.097109931066267,23.61006444799996,0.001414440225880782,0.0007278567589464106
25.429564710575384,10.135537278759347,0.0007343243146848156,0.00035425124741622974
7.5927894914618355,0.04836219844069213,4.247766964955553e-05,1.0577687296884705e-07
